#Software: Microsoft Internet Information Services 5.0
#Version: 1.0
#Date: 2004-12-19 00:01:21
#Fields: date time c-ip cs-username s-ip s-port cs-method cs-uri-stem cs-uri-query sc-status cs(User-Agent) 
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/44_r7_c2.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/44_r2_c4.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/xinwentiao.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/zuotiao1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /news/newsweb/call_news_top.asp t='校园新闻' 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/44_r11_c1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/zoutiao.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/login.gif - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/111_r1_c1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/zoutiao3.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/111_r2_c3.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/111_r1_c2.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/111_r1_c4.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/111_r3_c1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:01:21 172.16.52.16 - 211.66.184.35 80 GET /images/111_r4_c1.jpg - 200 Mozilla/4.0+(compatible;+MSIE+6.0;+Windows+NT+5.1;+SV1;+.NET+CLR+1.0.3705)
2004-12-19 00:02:32 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq11.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:32 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq12.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:33 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq13.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:33 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq15.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:34 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq16.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:34 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq01.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:36 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq02.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:36 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq03.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:37 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq04.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
2004-12-19 00:02:37 218.18.80.69 - 211.66.184.35 80 GET /institution/bwc/IMAGES/w1/mhq05.jpg - 404 Mozilla/4.0+(compatible;+MSIE+5.01;+Windows+NT+5.0)
